Respondent,FixID,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion,SacID,Saccade Start,Saccade End,Saccade Duration,Saccade Amplitude,Saccade Peak Velocity,Saccade Peak Acceleration,Saccade Peak Deceleration,Saccade Direction,Paragraph1,Paragraph2,Paragraph3,Paragraph4,Paragraph5,Paragraph6,Text_Area,SubFigure1,SubFigure2,SubFigure3,Figure,Formula,Timestamp
Anonymous 14-11-22 09h35m,69.0,188.6111,434.8647,20030.9055,20289.2039,258.2984,0.369,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,20035.0693
Anonymous 14-11-22 09h35m,,,,,,,,82.0,20289.2039,20314.2019,24.998,2.2767,128.3584,8018.8601,-7052.527,7.7764,0,0,1,0,0,0,1,0,0,0,0,0,20293.3694
Anonymous 14-11-22 09h35m,70.0,298.2379,449.1691,20314.2019,20539.182,224.9801,0.3001,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,20318.3692
Anonymous 14-11-22 09h35m,,,,,,,,83.0,20539.182,20555.8846,16.7026,0.5132,43.2143,3101.4119,,345.4258,0,0,1,0,0,0,1,0,0,0,0,0,20543.3423
Anonymous 14-11-22 09h35m,71.0,347.7529,438.251,20555.8846,20864.1476,308.263,0.2564,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,20560.0159
Anonymous 14-11-22 09h35m,,,,,,,,84.0,20864.1476,20889.1624,25.0148,0.5794,58.0724,2899.03,-82.8367,263.6056,0,0,1,0,0,0,1,0,0,0,0,0,20876.6651
Anonymous 14-11-22 09h35m,,,,,,,,85.0,20905.8263,20964.1315,58.3052,2.269,142.4554,10346.5708,-4217.7462,173.217,0,0,1,0,0,0,1,0,0,0,0,0,20910.0055
Anonymous 14-11-22 09h35m,72.0,220.0153,425.8649,20964.1315,21430.7673,466.6358,0.2561,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,20968.2984
Anonymous 14-11-22 09h35m,,,,,,,,86.0,21430.7673,21447.4255,16.6583,0.2937,33.3933,237.6448,,349.2611,0,0,1,0,0,0,1,0,0,0,0,0,21434.9415
Anonymous 14-11-22 09h35m,,,,,,,,87.0,21455.7522,21472.4104,16.6582,0.806,46.1253,3325.9911,,0.0,0,0,1,0,0,0,1,0,0,0,0,0,21459.9174
Anonymous 14-11-22 09h35m,73.0,304.0952,422.0291,21472.4104,21764.0429,291.6325,0.2619,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,21476.5712
Anonymous 14-11-22 09h35m,,,,,,,,88.0,21764.0429,21797.3855,33.3426,1.6107,66.959,3927.3183,-498.6835,179.2927,0,0,1,0,0,0,1,0,0,0,0,0,21768.2046
Anonymous 14-11-22 09h35m,74.0,179.75,419.5526,21797.3855,21955.7055,158.32,0.3011,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,21801.5499
Anonymous 14-11-22 09h35m,,,,,,,,89.0,21955.7055,21964.0301,8.3247,,45.104,3890.2347,,,0,0,1,0,0,0,1,0,0,0,0,0,21959.8689
Anonymous 14-11-22 09h35m,,,,,,,,90.0,21972.353,22055.6743,83.3213,4.0212,142.5456,10122.5107,-8284.2172,276.4029,0,0,0,0,0,0,1,0,0,0,0,0,21976.5147
Anonymous 14-11-22 09h35m,75.0,196.6355,204.3505,22055.6743,22288.9826,233.3083,0.2789,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,22059.8422
Anonymous 14-11-22 09h35m,,,,,,,,91.0,22288.9826,22339.0389,50.0563,8.9805,341.1739,15669.6771,-19761.3187,356.6896,0,0,0,0,0,0,1,0,0,0,0,0,22293.1496
Anonymous 14-11-22 09h35m,76.0,651.158,155.9501,22339.0389,22547.302,208.2631,0.3328,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,22343.1758
Anonymous 14-11-22 09h35m,,,,,,,,92.0,22547.302,22572.3117,25.0097,3.0365,178.0328,15289.3104,-5274.9504,172.875,0,1,0,0,0,0,1,0,0,0,0,0,22551.4836
Anonymous 14-11-22 09h35m,,,,,,,,93.0,22588.9728,22622.3109,33.338,7.1934,392.7088,33083.2384,-32694.8492,161.8645,1,0,0,0,0,0,1,0,0,0,0,0,22593.1356
Anonymous 14-11-22 09h35m,,,,,,,,94.0,22630.637,22655.6292,24.9922,1.042,87.5509,3330.1368,,89.4543,1,0,0,0,0,0,1,0,0,0,0,0,22634.7966
Anonymous 14-11-22 09h35m,77.0,127.3269,417.6923,22655.6292,22763.9342,108.3049,0.1715,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,22659.7766
Anonymous 14-11-22 09h35m,,,,,,,,95.0,22763.9342,22772.26,8.3259,,35.955,2208.712,,,0,0,1,0,0,0,1,0,0,0,0,0,22768.0938
Anonymous 14-11-22 09h35m,78.0,158.018,439.9218,22772.26,22888.9322,116.6721,0.1762,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,22776.4263
Anonymous 14-11-22 09h35m,,,,,,,,96.0,22888.9322,22922.266,33.3339,4.6685,239.9005,15363.3267,-12031.7795,269.267,0,0,0,0,0,0,1,0,0,0,0,0,22893.1129
Anonymous 14-11-22 09h35m,79.0,150.6144,197.1966,22922.266,23138.9011,216.635,0.2392,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,22926.4088
Anonymous 14-11-22 09h35m,,,,,,,,97.0,23138.9011,23230.5595,91.6584,9.3568,372.5619,24316.5841,-24041.3718,355.9144,1,0,0,0,0,0,1,0,0,0,0,0,23143.0514
Anonymous 14-11-22 09h35m,80.0,634.2234,159.6438,23230.5595,23447.1917,216.6323,0.2213,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,23234.7429
Anonymous 14-11-22 09h35m,,,,,,,,98.0,23447.1917,23463.8757,16.684,0.4133,48.592,4779.7732,-1574.5924,356.5526,0,0,0,0,0,0,0,0,0,0,0,0,23459.7145
Anonymous 14-11-22 09h35m,,,,,,,,99.0,23480.5341,23497.1891,16.655,0.975,68.8676,5427.901,-4278.8584,1.1691,0,1,0,0,0,0,1,0,0,0,0,0,23484.7005
Anonymous 14-11-22 09h35m,81.0,731.8676,177.4559,23497.1891,23638.8505,141.6615,0.2231,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,23501.3485
Anonymous 14-11-22 09h35m,,,,,,,,100.0,23638.8505,23655.5055,16.655,0.6029,61.6485,4528.4331,-491.2465,345.7355,0,1,0,0,0,0,1,0,0,0,0,0,23643.0062
Anonymous 14-11-22 09h35m,82.0,808.8607,164.6499,23655.5055,23805.4938,149.9883,0.2264,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,23659.6676
Anonymous 14-11-22 09h35m,,,,,,,,101.0,23805.4938,23838.8092,33.3155,2.6112,125.9217,5487.2214,-4665.6746,173.923,0,0,0,0,0,0,0,0,0,0,0,0,23809.6436
Anonymous 14-11-22 09h35m,83.0,680.4318,158.4659,23838.8092,24022.1292,183.3199,0.1962,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,23842.9768
Anonymous 14-11-22 09h35m,,,,,,,,102.0,24022.1292,24088.8057,66.6765,6.3723,274.8665,23929.1316,-21310.6345,170.2899,1,0,0,0,0,0,1,0,0,0,0,0,24034.6326
Anonymous 14-11-22 09h35m,,,,,,,,103.0,24113.7914,24122.115,8.3236,,37.0665,2908.4203,,,1,0,0,0,0,0,1,0,0,0,0,0,24117.9523
Anonymous 14-11-22 09h35m,84.0,351.0793,193.2927,24122.115,24463.784,341.669,0.3239,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,24126.2777
Anonymous 14-11-22 09h35m,,,,,,,,104.0,24463.784,24480.4223,16.6383,0.6664,39.293,1467.0343,,86.5834,1,0,0,0,0,0,1,0,0,0,0,0,24467.9638
Anonymous 14-11-22 09h35m,85.0,377.2058,210.3529,24480.4223,24630.4181,149.9958,0.416,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,24484.5721
Anonymous 14-11-22 09h35m,,,,,,,,105.0,24630.4181,24663.758,33.34,0.5777,80.6428,2096.2691,,93.9452,1,0,0,0,0,0,1,0,0,0,0,0,24634.5833
Anonymous 14-11-22 09h35m,,,,,,,,106.0,24697.0733,24713.7415,16.6682,1.1131,67.6107,7468.9279,-42.5849,270.0,1,0,0,0,0,0,1,0,0,0,0,0,24701.237
Anonymous 14-11-22 09h35m,,,,,,,,107.0,24747.0424,24763.7262,16.6838,0.7876,48.0233,5075.3208,-901.0196,100.1755,1,0,0,0,0,0,1,0,0,0,0,0,24751.2093
Anonymous 14-11-22 09h35m,,,,,,,,108.0,24788.7468,24813.7038,24.957,1.2144,71.385,3469.2675,-3240.6662,291.1048,1,0,0,0,0,0,1,0,0,0,0,0,24792.9184
Anonymous 14-11-22 09h35m,86.0,428.7237,191.4442,24813.7038,24972.0448,158.341,0.2664,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,24817.8665
Anonymous 14-11-22 09h35m,,,,,,,,109.0,24972.0448,24997.0186,24.9738,0.9215,56.0825,2741.8571,,328.8775,0,0,0,0,0,0,0,0,0,0,0,0,24984.5325
Anonymous 14-11-22 09h35m,87.0,494.09,178.49,24997.0186,25205.3466,208.328,0.2422,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,25001.1807
Anonymous 14-11-22 09h35m,,,,,,,,110.0,25205.3466,25238.6917,33.3451,2.4042,104.999,4373.5868,-7098.247,189.5012,1,0,0,0,0,0,1,0,0,0,0,0,25209.5197
Anonymous 14-11-22 09h35m,88.0,364.2923,181.5084,25238.6917,25488.6316,249.9399,0.1798,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,25242.8657
Anonymous 14-11-22 09h35m,,,,,,,,111.0,25488.6316,25513.6351,25.0035,0.7396,44.9687,2126.5661,,32.0871,0,0,0,0,0,0,0,0,0,0,0,0,25501.1529
Anonymous 14-11-22 09h35m,89.0,409.8618,191.9234,25513.6351,25705.2852,191.6501,0.4323,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,25517.7986
Anonymous 14-11-22 09h35m,,,,,,,,112.0,25705.2852,25721.953,16.6678,0.3402,46.9341,2391.0842,-933.4873,6.7098,1,0,0,0,0,0,1,0,0,0,0,0,25709.4673
Anonymous 14-11-22 09h35m,90.0,477.2821,185.3462,25721.953,26046.9074,324.9543,0.1582,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,25726.1348
Anonymous 14-11-22 09h35m,,,,,,,,113.0,26046.9074,26088.5724,41.6651,5.8726,207.4436,10984.7934,-6820.3895,174.7705,1,0,0,0,0,0,1,0,0,0,0,0,26051.0658
Anonymous 14-11-22 09h35m,,,,,,,,114.0,26121.9037,26138.5978,16.6942,0.9604,56.1632,3220.1147,-271.443,76.251,1,0,0,0,0,0,1,0,0,0,0,0,26126.0593
Anonymous 14-11-22 09h35m,91.0,182.5678,236.1422,26138.5978,26413.5635,274.9657,0.3308,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,26151.0623
Anonymous 14-11-22 09h35m,,,,,,,,115.0,26413.5635,26438.5291,24.9656,1.041,58.9073,2987.9531,-1113.815,346.7595,1,0,0,0,0,0,1,0,0,0,0,0,26417.7048
Anonymous 14-11-22 09h35m,92.0,255.8492,233.0952,26438.5291,26963.5042,524.9751,0.2003,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,26451.0302
Anonymous 14-11-22 09h35m,,,,,,,,116.0,26963.5042,26988.46,24.9558,1.111,63.4395,3236.199,-695.3943,355.1301,1,0,0,0,0,0,1,0,0,0,0,0,26975.9612
Anonymous 14-11-22 09h35m,93.0,339.625,230.7679,26988.46,27105.1469,116.6869,0.2049,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,27000.9588
Anonymous 14-11-22 09h35m,,,,,,,,117.0,27105.1469,27130.1108,24.9639,0.7789,58.5814,1654.2754,,348.9765,1,0,0,0,0,0,1,0,0,0,0,0,27109.3117
Anonymous 14-11-22 09h35m,94.0,406.6625,214.7744,27130.1108,27313.4303,183.3195,0.2047,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,27134.2779
Anonymous 14-11-22 09h35m,,,,,,,,118.0,27313.4303,27355.1234,41.6931,3.3642,121.8417,6368.3479,-4878.109,187.7006,1,0,0,0,0,0,1,0,0,0,0,0,27325.9231
Anonymous 14-11-22 09h35m,95.0,221.3849,198.7877,27355.1234,27605.0842,249.9607,0.3092,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,27359.2877
Anonymous 14-11-22 09h35m,,,,,,,,119.0,27605.0842,27630.0729,24.9887,2.2743,128.5599,6816.6246,-6415.3702,12.3391,1,0,0,0,0,0,1,0,0,0,0,0,27609.2353
Anonymous 14-11-22 09h35m,96.0,374.6,233.2625,27630.0729,27796.7182,166.6453,0.204,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,27634.2546
Anonymous 14-11-22 09h35m,,,,,,,,120.0,27796.7182,27805.0694,8.3512,,40.8863,1813.4654,,,1,0,0,0,0,0,1,0,0,0,0,0,27800.8719
Anonymous 14-11-22 09h35m,97.0,403.2917,220.8125,27805.0694,28005.0151,199.9457,0.1343,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,27809.267
Anonymous 14-11-22 09h35m,,,,,,,,121.0,28005.0151,28055.0189,50.0037,4.2932,100.5901,5614.7187,-5157.3276,174.7099,1,0,0,0,0,0,1,0,0,0,0,0,28009.1814
Anonymous 14-11-22 09h35m,98.0,178.8719,254.1388,28055.0189,28405.0209,350.002,0.1908,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,28059.1748
Anonymous 14-11-22 09h35m,,,,,,,,122.0,28405.0209,28421.6658,16.6449,0.4606,52.1645,2433.9388,,343.7151,1,0,0,0,0,0,1,0,0,0,0,0,28409.1871
Anonymous 14-11-22 09h35m,99.0,246.0179,245.1786,28421.6658,28654.942,233.2762,0.1524,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,28425.8255
Anonymous 14-11-22 09h35m,,,,,,,,123.0,28654.942,28671.6082,16.6663,0.4511,51.5517,2314.4179,,341.3654,1,0,0,0,0,0,1,0,0,0,0,0,28659.1076
Anonymous 14-11-22 09h35m,100.0,310.0603,246.9397,28671.6082,28913.2608,241.6526,0.1587,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,28675.7729
Anonymous 14-11-22 09h35m,,,,,,,,124.0,28913.2608,28929.9587,16.6979,0.8075,60.4246,2569.7091,,184.2364,1,0,0,0,0,0,1,0,0,0,0,0,28917.4382
Anonymous 14-11-22 09h35m,101.0,276.4741,248.7845,28929.9587,29171.5491,241.5904,0.1276,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,28934.0777
Anonymous 14-11-22 09h35m,,,,,,,,125.0,29171.5491,29188.2141,16.665,0.5195,43.1415,1924.5942,-899.0615,355.6013,1,0,0,0,0,0,1,0,0,0,0,0,29175.7154
Anonymous 14-11-22 09h35m,102.0,340.2024,245.1071,29188.2141,29363.1948,174.9806,0.1598,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,29200.7124
Anonymous 14-11-22 09h35m,,,,,,,,126.0,29363.1948,29379.8782,16.6834,0.3238,54.296,2072.1661,,357.3575,1,0,0,0,0,0,1,0,0,0,0,0,29375.724
Anonymous 14-11-22 09h35m,103.0,399.5792,248.7108,29379.8782,29704.8332,324.955,0.2318,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,29384.0324
Anonymous 14-11-22 09h35m,,,,,,,,127.0,29704.8332,29713.1623,8.3291,,36.1627,1276.8282,,,1,0,0,0,0,0,1,0,0,0,0,0,29708.993
Anonymous 14-11-22 09h35m,104.0,437.5248,236.3292,29713.1623,30171.4395,458.2772,0.2161,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,29725.6717
Anonymous 14-11-22 09h35m,,,,,,,,128.0,30171.4395,30213.1012,41.6617,4.9936,168.3755,8862.2244,-9888.4764,181.5943,1,0,0,0,0,0,1,0,0,0,0,0,30175.6049
Anonymous 14-11-22 09h35m,105.0,175.9186,276.0,30213.1012,30571.4271,358.3259,0.2727,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,30225.6089
Anonymous 14-11-22 09h35m,,,,,,,,129.0,30571.4271,30579.7607,8.3336,,38.2628,1114.7285,,,1,0,0,0,0,0,1,0,0,0,0,0,30575.5929
Anonymous 14-11-22 09h35m,106.0,222.617,275.633,30579.7607,31029.6927,449.932,0.2473,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,30583.9285
Anonymous 14-11-22 09h35m,,,,,,,,130.0,31029.6927,31046.4348,16.7421,0.2759,35.8737,1188.2403,-595.7692,8.2759,1,0,0,0,0,0,1,0,0,0,0,0,31033.8718
Anonymous 14-11-22 09h35m,107.0,283.0892,278.0893,31046.4348,31312.982,266.5472,0.2124,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,31050.6224
Anonymous 14-11-22 09h35m,108.0,326.064,275.6686,31321.3149,31679.6084,358.2935,0.1649,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,31325.4823
Anonymous 14-11-22 09h35m,,,,,,,,132.0,31679.6084,31687.9742,8.3659,,30.1143,482.5077,,,1,0,0,0,0,0,1,0,0,0,0,0,31683.7717
Anonymous 14-11-22 09h35m,109.0,376.9986,261.9867,31687.9742,31846.2678,158.2936,0.2228,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,31700.4972
Anonymous 14-11-22 09h35m,,,,,,,,133.0,31846.2678,31879.5856,33.3178,2.0456,78.7777,3845.8506,-4402.5797,171.3594,1,0,0,0,0,0,1,0,0,0,0,0,31850.4219
Anonymous 14-11-22 09h35m,110.0,271.6,267.65,31879.5856,32004.5714,124.9859,0.1181,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,31883.75
Anonymous 14-11-22 09h35m,,,,,,,,134.0,32004.5714,32012.9029,8.3315,,40.7483,3588.0326,,,1,0,0,0,0,0,1,0,0,0,0,0,32008.7368
Anonymous 14-11-22 09h35m,,,,,,,,135.0,32021.2369,32029.5695,8.3325,,31.3745,969.8785,,,1,0,0,0,0,0,1,0,0,0,0,0,32025.4048
Anonymous 14-11-22 09h35m,111.0,300.9706,260.0221,32029.5695,32312.8829,283.3134,0.207,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,32033.7342
Anonymous 14-11-22 09h35m,,,,,,,,136.0,32312.8829,32337.897,25.0141,1.1916,68.134,2956.7202,-3621.7115,357.3758,1,0,0,0,0,0,1,0,0,0,0,0,32325.3724
Anonymous 14-11-22 09h35m,112.0,371.6912,269.6985,32337.897,32621.1825,283.2855,0.2267,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,32350.3863
Anonymous 14-11-22 09h35m,,,,,,,,137.0,32621.1825,32637.8582,16.6756,0.6398,44.1698,3622.3025,-774.3695,341.0033,1,0,0,0,0,0,1,0,0,0,0,0,32625.3423
Anonymous 14-11-22 09h35m,113.0,429.8559,267.2389,32637.8582,33204.4717,566.6136,0.2814,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,32650.4167
Anonymous 14-11-22 09h35m,,,,,,,,138.0,33204.4717,33229.4456,24.9738,0.8162,47.3832,2621.9257,-661.4159,355.8151,1,0,0,0,0,0,1,0,0,0,0,0,33208.6439
Anonymous 14-11-22 09h35m,114.0,468.6719,263.6875,33229.4456,33496.1047,266.6592,0.1708,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,33233.6183
Anonymous 14-11-22 09h35m,,,,,,,,139.0,33496.1047,33537.7646,41.6599,5.4217,219.0334,10272.9704,-8070.858,180.8394,1,0,0,0,0,0,1,0,0,0,0,0,33500.271
Anonymous 14-11-22 09h35m,115.0,155.3367,301.3827,33571.086,33979.3682,408.2821,0.163,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,33575.25
Anonymous 14-11-22 09h35m,,,,,,,,141.0,33979.3682,34004.3593,24.9912,1.8038,101.3845,5187.821,-6643.5392,356.5029,1,0,0,0,0,0,1,0,0,0,0,0,33983.5361
Anonymous 14-11-22 09h35m,116.0,261.7341,305.6667,34004.3593,34537.6518,533.2925,0.1986,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,34008.5319
Anonymous 14-11-22 09h35m,,,,,,,,142.0,34537.6518,34554.3072,16.6553,0.4325,48.9235,2912.4615,-1020.2931,7.9435,1,0,0,0,0,0,1,0,0,0,0,0,34550.1529
Anonymous 14-11-22 09h35m,117.0,319.7286,294.2,34554.3072,34845.9549,291.6478,0.132,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,34558.4614
Anonymous 14-11-22 09h35m,,,,,,,,143.0,34845.9549,34862.6218,16.6669,0.8119,52.0189,4191.589,-217.6434,11.9969,1,0,0,0,0,0,1,0,0,0,0,0,34850.1457
Anonymous 14-11-22 09h35m,118.0,401.1897,291.8534,34862.6218,35104.2553,241.6335,0.256,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,34875.1188
Anonymous 14-11-22 09h35m,119.0,456.28,295.71,35120.9101,35329.2164,208.3062,0.1925,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,35125.0672
Anonymous 14-11-22 09h35m,,,,,,,,145.0,35329.2164,35387.5275,58.3111,4.954,242.2144,14421.316,-13763.5809,171.9509,1,0,0,0,0,0,1,0,0,0,0,0,35333.3786
Anonymous 14-11-22 09h35m,120.0,190.9924,324.3647,35387.5275,35662.5108,274.9833,0.2348,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,35400.0544
Anonymous 14-11-22 09h35m,121.0,162.3378,341.081,35670.8538,36037.4821,366.6283,0.189,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,35675.0352
Anonymous 14-11-22 09h35m,,,,,,,,147.0,36037.4821,36054.1335,16.6514,3.5349,200.3638,22983.4717,-7287.4154,347.296,1,0,0,0,0,0,1,0,0,0,0,0,36041.6392
Anonymous 14-11-22 09h35m,,,,,,,,148.0,36062.4515,36112.4685,50.017,3.0958,116.0272,7168.8322,-6903.6149,348.672,1,0,0,0,0,0,1,0,0,0,0,0,36074.9872
Anonymous 14-11-22 09h35m,,,,,,,,149.0,36120.7963,36129.1275,8.3312,,31.8106,1336.0263,,,1,0,0,0,0,0,1,0,0,0,0,0,36124.9783
Anonymous 14-11-22 09h35m,122.0,419.7561,287.4646,36129.1275,36495.761,366.6335,0.2169,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,36133.2767
Anonymous 14-11-22 09h35m,,,,,,,,150.0,36495.761,36512.4406,16.6796,1.2327,81.566,7034.49,-1697.9466,191.1292,1,0,0,0,0,0,1,0,0,0,0,0,36499.933
Anonymous 14-11-22 09h35m,123.0,333.8139,290.7147,36512.4406,36987.3531,474.9125,0.3859,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,36524.9177
Anonymous 14-11-22 09h35m,124.0,254.0452,299.1794,36995.6834,37753.9841,758.3007,0.2244,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,36999.8498
Anonymous 14-11-22 09h35m,,,,,,,,152.0,37753.9841,37778.9279,24.9438,1.1626,65.7096,3582.3789,-2198.4082,187.3681,1,0,0,0,0,0,1,0,0,0,0,0,37758.2032
Anonymous 14-11-22 09h35m,125.0,202.0129,299.2586,37778.9279,38262.2913,483.3634,0.1987,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,37783.0937
Anonymous 14-11-22 09h35m,126.0,235.1532,304.9113,38270.5832,38528.873,258.2898,0.1336,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,38274.7233
Anonymous 14-11-22 09h35m,,,,,,,,154.0,38528.873,38545.5529,16.6799,0.5883,66.73,3645.4353,,351.7328,1,0,0,0,0,0,1,0,0,0,0,0,38533.0401
Anonymous 14-11-22 09h35m,127.0,331.6955,297.5727,38545.5529,39003.8164,458.2635,0.7918,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,38549.723
Anonymous 14-11-22 09h35m,,,,,,,,155.0,39003.8164,39020.4573,16.641,0.3635,44.3541,1844.7907,-263.7189,355.3013,1,0,0,0,0,0,1,0,0,0,0,0,39008.0062
Anonymous 14-11-22 09h35m,128.0,446.4808,292.5096,39020.4573,39253.7711,233.3138,0.2179,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,39024.6248
Anonymous 14-11-22 09h35m,,,,,,,,156.0,39253.7711,39287.1335,33.3624,5.3576,203.9498,12802.3895,-10269.3545,178.1968,1,0,0,0,0,0,1,0,0,0,0,0,39257.9414
Anonymous 14-11-22 09h35m,129.0,160.1305,313.8436,39287.1335,39653.747,366.6135,0.294,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,39299.6089
Anonymous 14-11-22 09h35m,,,,,,,,157.0,39653.747,39695.3952,41.6482,1.8718,77.5325,3380.1821,-4414.7853,261.7406,1,0,0,0,0,0,1,0,0,0,0,0,39657.9207
Anonymous 14-11-22 09h35m,130.0,158.6277,224.7601,39695.3952,40028.6905,333.2954,0.3253,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,39699.5657
Anonymous 14-11-22 09h35m,,,,,,,,158.0,40028.6905,40103.7173,75.0268,9.5241,169.1404,7848.6804,-8611.348,352.9269,1,0,0,0,0,0,1,0,0,0,0,0,40032.8698
Anonymous 14-11-22 09h35m,,,,,,,,159.0,40120.3348,40137.0718,16.737,0.6788,47.561,3842.6349,-670.2266,104.444,0,0,0,0,0,0,0,0,0,0,0,0,40124.5019
Anonymous 14-11-22 09h35m,131.0,623.1341,181.8476,40137.0718,40478.6705,341.5987,0.1931,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,40149.5343
Anonymous 14-11-22 09h35m,,,,,,,,160.0,40478.6705,40503.6695,24.999,1.0083,59.4965,2754.5719,-258.5436,10.758,0,0,0,0,0,0,0,0,0,0,0,0,40482.8797
Anonymous 14-11-22 09h35m,132.0,698.5676,186.4527,40503.6695,40811.9272,308.2576,0.1881,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,40507.8765
Anonymous 14-11-22 09h35m,,,,,,,,161.0,40811.9272,40861.9398,50.0126,7.1961,214.1224,9729.9547,-8962.6126,180.1574,0,0,0,0,0,0,1,0,0,0,0,0,40824.4236
Anonymous 14-11-22 09h35m,133.0,306.9438,190.4625,40861.9398,41195.2406,333.3008,0.2413,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,40874.4191
Anonymous 14-11-22 09h35m,,,,,,,,162.0,41195.2406,41211.9068,16.6662,5.4191,328.6137,35666.9053,,354.739,0,0,0,0,0,0,1,0,0,0,0,0,41199.4063
Anonymous 14-11-22 09h35m,134.0,634.3587,193.3587,41211.9068,41403.5983,191.6914,0.2028,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,41224.4018
Anonymous 14-11-22 09h35m,,,,,,,,163.0,41403.5983,41428.5709,24.9726,1.0419,61.7057,4205.5094,-810.0336,352.3332,0,1,0,0,0,0,1,0,0,0,0,0,41407.7815
Anonymous 14-11-22 09h35m,135.0,723.0168,178.1214,41428.5709,41678.5155,249.9446,0.2032,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,41432.7247
Anonymous 14-11-22 09h35m,,,,,,,,164.0,41678.5155,41703.5018,24.9863,0.6163,50.8496,1712.3024,,350.7398,0,1,0,0,0,0,1,0,0,0,0,0,41699.333
